name,model,formula,threads,time_s,memory_MB,search_strategy
mexican_standoff_3p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,1,0.018926624208688736,3.234375,lps
mexican_standoff_3p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,2,0.023370666429400444,0.24609375,lps
mexican_standoff_3p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,4,0.02175009250640869,0.0703125,lps
mexican_standoff_3p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,8,0.024248933419585228,0.015625,lps
mexican_standoff_3p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,16,0.026297014206647873,0.01171875,lps
mexican_standoff_3p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,32,0.02918960340321064,0.0078125,lps
mexican_standoff_3p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,1,0.017976870760321617,0.00390625,lps
mexican_standoff_3p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,2,0.02558699995279312,0.015625,lps
mexican_standoff_3p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,4,0.03946202993392944,0.0,lps
mexican_standoff_3p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,8,0.043675372377038,0.01171875,lps
mexican_standoff_3p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,16,0.06421255134046078,0.00390625,lps
mexican_standoff_3p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,32,0.08609494753181934,0.00390625,lps
mexican_standoff_3p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,1,0.0215921550989151,0.0078125,lps
mexican_standoff_3p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,2,0.029469825327396393,0.00390625,lps
mexican_standoff_3p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,4,0.037258125841617584,0.00390625,lps
mexican_standoff_3p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,8,0.048550957813858986,0.01171875,lps
mexican_standoff_3p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,16,0.06797844730317593,0.0,lps
mexican_standoff_3p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_1hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,32,0.12478591315448284,0.0,lps
mexican_standoff_3p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,1,0.03705039992928505,0.00390625,lps
mexican_standoff_3p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,2,0.03230799175798893,0.0,lps
mexican_standoff_3p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,4,0.03045249916613102,0.00390625,lps
mexican_standoff_3p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,8,0.03092326782643795,0.0,lps
mexican_standoff_3p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,16,0.028497062623500824,0.01171875,lps
mexican_standoff_3p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,32,0.029206926003098488,0.0,lps
mexican_standoff_3p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,1,0.03599044121801853,0.00390625,lps
mexican_standoff_3p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,2,0.039023632183671,0.0,lps
mexican_standoff_3p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,4,0.04187494143843651,0.00390625,lps
mexican_standoff_3p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,8,0.05826404131948948,0.0,lps
mexican_standoff_3p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,16,0.06600065529346466,0.0,lps
mexican_standoff_3p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,32,0.13037695363163948,0.00390625,lps
mexican_standoff_3p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,1,0.052563223987817764,0.0,lps
mexican_standoff_3p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,2,0.04899094998836517,0.0,lps
mexican_standoff_3p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,4,0.04885205999016762,0.0,lps
mexican_standoff_3p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,8,0.05458938516676426,0.00390625,lps
mexican_standoff_3p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,16,0.08113391138613224,0.0,lps
mexican_standoff_3p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_3p_3hp.lcgs,mexican_standoff/can_2_players_guarantee_atleast_one_of_them_survives.json,32,0.1394441705197096,0.0,lps
mexican_standoff_5p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,1,0.14304973743855953,0.0,lps
mexican_standoff_5p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,2,0.13672012835741043,0.00390625,lps
mexican_standoff_5p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,4,0.09644309803843498,0.0,lps
mexican_standoff_5p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,8,0.08633646927773952,0.0,lps
mexican_standoff_5p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,16,0.07493549771606922,0.00390625,lps
mexican_standoff_5p_1hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,32,0.07577740959823132,0.00390625,lps
mexican_standoff_5p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,1,0.18050674721598625,0.0,lps
mexican_standoff_5p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,2,0.19464725069701672,0.0,lps
mexican_standoff_5p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,4,0.1907653994858265,0.00390625,lps
mexican_standoff_5p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,8,0.18365754559636116,0.0078125,lps
mexican_standoff_5p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,16,0.20276881381869316,0.0,lps
mexican_standoff_5p_1hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,32,0.23347731120884418,0.0,lps
mexican_standoff_5p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,1,0.5417393501847982,0.0,lps
mexican_standoff_5p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,2,0.4350215494632721,0.00390625,lps
mexican_standoff_5p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,4,0.4175845552235842,0.0,lps
mexican_standoff_5p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,8,0.3784639611840248,0.00390625,lps
mexican_standoff_5p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,16,0.39593841694295406,0.0,lps
mexican_standoff_5p_1hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_1hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,32,0.45160830952227116,0.0,lps
mexican_standoff_5p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,1,17.892633244395256,6.03515625,lps
mexican_standoff_5p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,2,7.367946678772569,8.32421875,lps
mexican_standoff_5p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,4,4.643509726971388,15.484375,lps
mexican_standoff_5p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,8,2.0884865932166576,0.0,lps
mexican_standoff_5p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,16,1.6515062060207129,21.2890625,lps
mexican_standoff_5p_3hp_lcgs_survive,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_guarantee_to_survive_FALSE.json,32,0.6197868715971708,0.0,lps
mexican_standoff_5p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,1,25.84961423650384,167.3515625,lps
mexican_standoff_5p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,2,13.692928051576018,7.5,lps
mexican_standoff_5p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,4,10.709186267107725,28.375,lps
mexican_standoff_5p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,8,6.845337986946106,0.0,lps
mexican_standoff_5p_3hp_lcgs_suicide,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_p1_suicide_FALSE.json,16,5.181738745421171,3.96875,lps
